question,difficulty,topics,link,frequency,acceptance
Reverse Words in a String II,MEDIUM,"Two Pointers, String",https://leetcode.com/problems/reverse-words-in-a-string-ii,60.9,0.5606506783257249
Maximum Subarray,MEDIUM,"Array, Divide and Conquer, Dynamic Programming",https://leetcode.com/problems/maximum-subarray,60.9,0.5209980487725024
Largest Number,MEDIUM,"Array, String, Greedy, Sorting",https://leetcode.com/problems/largest-number,60.9,0.412803811932624
Valid Parenthesis String,MEDIUM,"String, Dynamic Programming, Stack, Greedy",https://leetcode.com/problems/valid-parenthesis-string,60.9,0.3890921256640523
House Robber,MEDIUM,"Array, Dynamic Programming",https://leetcode.com/problems/house-robber,50.3,0.5230498170963667
Letter Combinations of a Phone Number,MEDIUM,"Hash Table, String, Backtracking",https://leetcode.com/problems/letter-combinations-of-a-phone-number,50.3,0.638575637735969
Number of Distinct Islands,MEDIUM,"Hash Table, Depth-First Search, Breadth-First Search, Union Find, Hash Function",https://leetcode.com/problems/number-of-distinct-islands,50.3,0.6225551999482754
Palindrome Linked List,EASY,"Linked List, Two Pointers, Stack, Recursion",https://leetcode.com/problems/palindrome-linked-list,50.3,0.5585945204707473
4Sum,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/4sum,50.3,0.3821908823910382
Basic Calculator II,MEDIUM,"Math, String, Stack",https://leetcode.com/problems/basic-calculator-ii,50.3,0.4581138691872612
Combination Sum,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/combination-sum,50.3,0.7467471634661584
Time Needed to Rearrange a Binary String,MEDIUM,"String, Dynamic Programming, Simulation",https://leetcode.com/problems/time-needed-to-rearrange-a-binary-string,50.3,0.5155956910874109
Subarray Sum Equals K,MEDIUM,"Array, Hash Table, Prefix Sum",https://leetcode.com/problems/subarray-sum-equals-k,50.3,0.4547620144808089
Next Permutation,MEDIUM,"Array, Two Pointers",https://leetcode.com/problems/next-permutation,50.3,0.4305775328017951
Gas Station,MEDIUM,"Array, Greedy",https://leetcode.com/problems/gas-station,50.3,0.4638362080309398
Jump Game,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game,50.3,0.3947923399592662
Find Peak Element,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/find-peak-element,50.3,0.4650921984332019
Target Sum,MEDIUM,"Array, Dynamic Programming, Backtracking",https://leetcode.com/problems/target-sum,50.3,0.5076659483819916
Single Element in a Sorted Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/single-element-in-a-sorted-array,50.3,0.5920699695159606
Sliding Window Maximum,HARD,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue",https://leetcode.com/problems/sliding-window-maximum,50.3,0.4760415445472158
Binary Tree Zigzag Level Order Traversal,MEDIUM,"Tree, Breadth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,50.3,0.6168287046375325
Amount of Time for Binary Tree to Be Infected,MEDIUM,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,50.3,0.6373515517663223
Coin Change,MEDIUM,"Array, Dynamic Programming, Breadth-First Search",https://leetcode.com/problems/coin-change,50.3,0.4649548561668961
Valid Palindrome,EASY,"Two Pointers, String",https://leetcode.com/problems/valid-palindrome,50.3,0.5096352873238165
Word Break II,HARD,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization",https://leetcode.com/problems/word-break-ii,50.3,0.5364546303753539
Merge Sorted Array,EASY,"Array, Two Pointers, Sorting",https://leetcode.com/problems/merge-sorted-array,50.3,0.5291953057434996
Find Minimum in Rotated Sorted Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,50.3,0.5264825852815112
Implement Trie (Prefix Tree),MEDIUM,"Hash Table, String, Design, Trie",https://leetcode.com/problems/implement-trie-prefix-tree,50.3,0.6793476066937868
Permutations,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/permutations,50.3,0.8066012451560871
Find First and Last Position of Element in Sorted Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,50.3,0.4682879632615302
3Sum,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/3sum,50.3,0.3707096014078555
"Pow(x, n)",MEDIUM,"Math, Recursion",https://leetcode.com/problems/powx-n,50.3,0.3702320169895338
Search Suggestions System,MEDIUM,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)",https://leetcode.com/problems/search-suggestions-system,50.3,0.6505016472618937
Partition Equal Subset Sum,MEDIUM,"Array, Dynamic Programming",https://leetcode.com/problems/partition-equal-subset-sum,50.3,0.4844383709684365
Minimum Number of Taps to Open to Water a Garden,HARD,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden,50.3,0.5071699895141073
Populating Next Right Pointers in Each Node,MEDIUM,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/populating-next-right-pointers-in-each-node,50.3,0.6544149639689759
Rotting Oranges,MEDIUM,"Array, Breadth-First Search, Matrix",https://leetcode.com/problems/rotting-oranges,50.3,0.5661841837717154
Rotate Array,MEDIUM,"Array, Math, Two Pointers",https://leetcode.com/problems/rotate-array,50.3,0.4302138810363553
Minimum One Bit Operations to Make Integers Zero,HARD,"Dynamic Programming, Bit Manipulation, Memoization",https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero,50.3,0.73240710674027
Check if a Parentheses String Can Be Valid,MEDIUM,"String, Stack, Greedy",https://leetcode.com/problems/check-if-a-parentheses-string-can-be-valid,50.3,0.4485859357773502
