question,difficulty,topics,link,frequency,acceptance
Merge k Sorted Lists,HARD,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort",https://leetcode.com/problems/merge-k-sorted-lists,58.5,0.5677420052593406
First Missing Positive,HARD,"Array, Hash Table",https://leetcode.com/problems/first-missing-positive,58.5,0.4108465766394882
Word Search,MEDIUM,"Array, String, Backtracking, Depth-First Search, Matrix",https://leetcode.com/problems/word-search,58.5,0.4526692829987259
Add Binary,EASY,"Math, String, Bit Manipulation, Simulation",https://leetcode.com/problems/add-binary,58.5,0.5567703641033962
Copy List with Random Pointer,MEDIUM,"Hash Table, Linked List",https://leetcode.com/problems/copy-list-with-random-pointer,58.5,0.6053669280147949
Search a 2D Matrix,MEDIUM,"Array, Binary Search, Matrix",https://leetcode.com/problems/search-a-2d-matrix,58.5,0.5228958306958686
Maximum Subarray,MEDIUM,"Array, Divide and Conquer, Dynamic Programming",https://leetcode.com/problems/maximum-subarray,53.1,0.5209978093350673
Squares of a Sorted Array,EASY,"Array, Two Pointers, Sorting",https://leetcode.com/problems/squares-of-a-sorted-array,53.1,0.7321924114088272
Min Stack,MEDIUM,"Stack, Design",https://leetcode.com/problems/min-stack,53.1,0.5644512866185312
Minimum Window Substring,HARD,"Hash Table, String, Sliding Window",https://leetcode.com/problems/minimum-window-substring,53.1,0.453506893546189
Binary Tree Right Side View,MEDIUM,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-right-side-view,53.1,0.6704256466340539
Keys and Rooms,MEDIUM,"Depth-First Search, Breadth-First Search, Graph",https://leetcode.com/problems/keys-and-rooms,53.1,0.746768393120343
Course Schedule II,MEDIUM,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/course-schedule-ii,53.1,0.5342350291611208
Max Consecutive Ones III,MEDIUM,"Array, Binary Search, Sliding Window, Prefix Sum",https://leetcode.com/problems/max-consecutive-ones-iii,46.3,0.6593936372054472
Flatten Deeply Nested Array,MEDIUM,,https://leetcode.com/problems/flatten-deeply-nested-array,46.3,0.6443499752842314
First Unique Character in a String,EASY,"Hash Table, String, Queue, Counting",https://leetcode.com/problems/first-unique-character-in-a-string,46.3,0.6369549089916232
Maximum Profit From Trading Stocks,MEDIUM,"Array, Dynamic Programming",https://leetcode.com/problems/maximum-profit-from-trading-stocks,46.3,0.4659126284113313
Container With Most Water,MEDIUM,"Array, Two Pointers, Greedy",https://leetcode.com/problems/container-with-most-water,46.3,0.5778283755661647
Partition Equal Subset Sum,MEDIUM,"Array, Dynamic Programming",https://leetcode.com/problems/partition-equal-subset-sum,46.3,0.4844385484671133
Merge Two Sorted Lists,EASY,"Linked List, Recursion",https://leetcode.com/problems/merge-two-sorted-lists,46.3,0.6684089638470286
Subarray Sum Equals K,MEDIUM,"Array, Hash Table, Prefix Sum",https://leetcode.com/problems/subarray-sum-equals-k,46.3,0.4547620834300719
Interleaving String,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/interleaving-string,46.3,0.4217918033968859
Boundary of Binary Tree,MEDIUM,"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/boundary-of-binary-tree,46.3,0.4715859570960508
Path Sum II,MEDIUM,"Backtracking, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/path-sum-ii,46.3,0.6049772763926738
Populating Next Right Pointers in Each Node,MEDIUM,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/populating-next-right-pointers-in-each-node,46.3,0.6544149639689759
Wildcard Matching,HARD,"String, Dynamic Programming, Greedy, Recursion",https://leetcode.com/problems/wildcard-matching,46.3,0.2989832621421184
Course Schedule,MEDIUM,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/course-schedule,46.3,0.4923435953845118
Koko Eating Bananas,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/koko-eating-bananas,46.3,0.4906728015668445
Best Time to Buy and Sell Stock II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,46.3,0.6950027561938028
Jump Game II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game-ii,46.3,0.415032966531176
Palindrome Number,EASY,Math,https://leetcode.com/problems/palindrome-number,36.8,0.5922454050733309
Valid Palindrome II,EASY,"Two Pointers, String, Greedy",https://leetcode.com/problems/valid-palindrome-ii,36.8,0.4302716440752077
Boats to Save People,MEDIUM,"Array, Two Pointers, Greedy, Sorting",https://leetcode.com/problems/boats-to-save-people,36.8,0.6030059688557481
Fruit Into Baskets,MEDIUM,"Array, Hash Table, Sliding Window",https://leetcode.com/problems/fruit-into-baskets,36.8,0.4642784173371472
Minimum Add to Make Parentheses Valid,MEDIUM,"String, Stack, Greedy",https://leetcode.com/problems/minimum-add-to-make-parentheses-valid,36.8,0.746908249713867
Reverse Words in a String III,EASY,"Two Pointers, String",https://leetcode.com/problems/reverse-words-in-a-string-iii,36.8,0.8365988595052404
Reorganize String,MEDIUM,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting",https://leetcode.com/problems/reorganize-string,36.8,0.5619634145417838
Linked List Cycle,EASY,"Hash Table, Linked List, Two Pointers",https://leetcode.com/problems/linked-list-cycle,36.8,0.5257063444303284
Maximum Number of Non-overlapping Palindrome Substrings,HARD,"Two Pointers, String, Dynamic Programming, Greedy",https://leetcode.com/problems/maximum-number-of-non-overlapping-palindrome-substrings,36.8,0.4156976135101724
