question,difficulty,topics,link,frequency,acceptance
Longest Repeating Character Replacement,MEDIUM,"Hash Table, String, Sliding Window",https://leetcode.com/problems/longest-repeating-character-replacement,48.5,0.5721160154633452
Merge k Sorted Lists,HARD,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort",https://leetcode.com/problems/merge-k-sorted-lists,48.5,0.5677421026542292
Unique Paths,MEDIUM,"Math, Dynamic Programming, Combinatorics",https://leetcode.com/problems/unique-paths,48.5,0.6577287347956182
Minimum Window Substring,HARD,"Hash Table, String, Sliding Window",https://leetcode.com/problems/minimum-window-substring,48.5,0.453507174481593
Sum of Distances in Tree,HARD,"Dynamic Programming, Tree, Depth-First Search, Graph",https://leetcode.com/problems/sum-of-distances-in-tree,48.5,0.653395424019089
Longest Palindromic Substring,MEDIUM,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/longest-palindromic-substring,48.5,0.3584612708187535
Reverse Linked List,EASY,"Linked List, Recursion",https://leetcode.com/problems/reverse-linked-list,48.5,0.7920656598058967
Minimum Area Rectangle,MEDIUM,"Array, Hash Table, Math, Geometry, Sorting",https://leetcode.com/problems/minimum-area-rectangle,48.5,0.5500425559774781
Add to Array-Form of Integer,EASY,"Array, Math",https://leetcode.com/problems/add-to-array-form-of-integer,48.5,0.4507475217825599
Course Schedule II,MEDIUM,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/course-schedule-ii,48.5,0.5342350291611208
H-Index,MEDIUM,"Array, Sorting, Counting Sort",https://leetcode.com/problems/h-index,48.5,0.4028674756036987
Decode String,MEDIUM,"String, Stack, Recursion",https://leetcode.com/problems/decode-string,48.5,0.6115249906697672
Find All Good Indices,MEDIUM,"Array, Dynamic Programming, Prefix Sum",https://leetcode.com/problems/find-all-good-indices,48.5,0.3985184360031191
Degree of an Array,EASY,"Array, Hash Table",https://leetcode.com/problems/degree-of-an-array,48.5,0.5742057825337067
Climbing Stairs,EASY,"Math, Dynamic Programming, Memoization",https://leetcode.com/problems/climbing-stairs,48.5,0.5354070812403591
Count Binary Substrings,EASY,"Two Pointers, String",https://leetcode.com/problems/count-binary-substrings,48.5,0.659166376012681
Maximum Value at a Given Index in a Bounded Array,MEDIUM,"Math, Binary Search, Greedy",https://leetcode.com/problems/maximum-value-at-a-given-index-in-a-bounded-array,48.5,0.3885428476781023
Partition to K Equal Sum Subsets,MEDIUM,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Memoization, Bitmask",https://leetcode.com/problems/partition-to-k-equal-sum-subsets,48.5,0.3812602522279146
Remove Zero Sum Consecutive Nodes from Linked List,MEDIUM,"Hash Table, Linked List",https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list,48.5,0.5286406766600661
