question,difficulty,topics,link,frequency,acceptance
Lexicographically Minimum String After Removing Stars,MEDIUM,"Hash Table, String, Stack, Greedy, Heap (Priority Queue)",https://leetcode.com/problems/lexicographically-minimum-string-after-removing-stars,100.0,0.5096873744567401
Clear Digits,EASY,"String, Stack, Simulation",https://leetcode.com/problems/clear-digits,100.0,0.8259289027924613
