question,difficulty,topics,link,frequency,acceptance
Escape The Ghosts,MEDIUM,"Array, Math",https://leetcode.com/problems/escape-the-ghosts,63.8,0.6257654176993731
As Far from Land as Possible,MEDIUM,"Array, Dynamic Programming, Breadth-First Search, Matrix",https://leetcode.com/problems/as-far-from-land-as-possible,63.8,0.5184355695888827
Reconstruct Original Digits from English,MEDIUM,"Hash Table, Math, String",https://leetcode.com/problems/reconstruct-original-digits-from-english,63.8,0.5157334259339642
Word Search,MEDIUM,"Array, String, Backtracking, Depth-First Search, Matrix",https://leetcode.com/problems/word-search,56.6,0.4526704051416151
Find Peak Element,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/find-peak-element,46.6,0.4650922980083712
Count and Say,MEDIUM,String,https://leetcode.com/problems/count-and-say,46.6,0.6050669323131879
Pascal's Triangle,EASY,"Array, Dynamic Programming",https://leetcode.com/problems/pascals-triangle,46.6,0.7702157635192212
Minimum Time Takes to Reach Destination Without Drowning,HARD,"Array, Breadth-First Search, Matrix",https://leetcode.com/problems/minimum-time-takes-to-reach-destination-without-drowning,46.6,0.5199539524174981
Valid Parentheses,EASY,"String, Stack",https://leetcode.com/problems/valid-parentheses,46.6,0.4232287912473047
Lowest Common Ancestor of a Binary Tree III,MEDIUM,"Hash Table, Two Pointers, Tree, Binary Tree",https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii,46.6,0.8246702504614473
Two Sum,EASY,"Array, Hash Table",https://leetcode.com/problems/two-sum,46.6,0.5577701600579492
Shortest Distance from All Buildings,HARD,"Array, Breadth-First Search, Matrix",https://leetcode.com/problems/shortest-distance-from-all-buildings,46.6,0.4437267220297094
