question,difficulty,topics,link,frequency,acceptance
Permutation in String,MEDIUM,"Hash Table, Two Pointers, String, Sliding Window",https://leetcode.com/problems/permutation-in-string,39.8,0.4724785596261267
Merge k Sorted Lists,HARD,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort",https://leetcode.com/problems/merge-k-sorted-lists,39.8,0.5677421026542292
Group Anagrams,MEDIUM,"Array, Hash Table, String, Sorting",https://leetcode.com/problems/group-anagrams,39.8,0.7092883620495999
Single Number,EASY,"Array, Bit Manipulation",https://leetcode.com/problems/single-number,39.8,0.7596884851488054
Find Servers That Handled Most Number of Requests,HARD,"Array, Greedy, Heap (Priority Queue), Ordered Set",https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests,39.8,0.4407547923322684
Insert Delete GetRandom O(1),MEDIUM,"Array, Hash Table, Math, Design, Randomized",https://leetcode.com/problems/insert-delete-getrandom-o1,39.8,0.5499185329837445
Validate IP Address,MEDIUM,String,https://leetcode.com/problems/validate-ip-address,39.8,0.2781752462045336
Top K Frequent Elements,MEDIUM,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect",https://leetcode.com/problems/top-k-frequent-elements,39.8,0.6456597904229384
Add Two Numbers,MEDIUM,"Linked List, Math, Recursion",https://leetcode.com/problems/add-two-numbers,39.8,0.4622508629851303
Expressive Words,MEDIUM,"Array, Two Pointers, String",https://leetcode.com/problems/expressive-words,39.8,0.4639251808359201
Edit Distance,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/edit-distance,32.0,0.5878979457233402
Subarray Sum Equals K,MEDIUM,"Array, Hash Table, Prefix Sum",https://leetcode.com/problems/subarray-sum-equals-k,32.0,0.4547621062131595
Rising Temperature,EASY,Database,https://leetcode.com/problems/rising-temperature,32.0,0.5018283238525565
Can Place Flowers,EASY,"Array, Greedy",https://leetcode.com/problems/can-place-flowers,32.0,0.2889923230664731
Kth Smallest Element in a BST,MEDIUM,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",https://leetcode.com/problems/kth-smallest-element-in-a-bst,32.0,0.7532962699221157
Missing Number,EASY,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting",https://leetcode.com/problems/missing-number,32.0,0.7006526780574172
Find Minimum in Rotated Sorted Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,32.0,0.526482393510494
Unique Paths,MEDIUM,"Math, Dynamic Programming, Combinatorics",https://leetcode.com/problems/unique-paths,32.0,0.6577287347956182
Zigzag Conversion,MEDIUM,String,https://leetcode.com/problems/zigzag-conversion,32.0,0.5160680917948327
Permutations,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/permutations,32.0,0.8066013741849325
Sliding Window Maximum,HARD,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue",https://leetcode.com/problems/sliding-window-maximum,32.0,0.4760417141782024
Compare Version Numbers,MEDIUM,"Two Pointers, String",https://leetcode.com/problems/compare-version-numbers,32.0,0.4234716424103276
