question,difficulty,topics,link,frequency,acceptance
Total Cost to Hire K Workers,MEDIUM,"Array, Two Pointers, Heap (Priority Queue), Simulation",https://leetcode.com/problems/total-cost-to-hire-k-workers,100.0,0.4310623421785049
Maximal Square,MEDIUM,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/maximal-square,93.3,0.4876422601899655
