question,difficulty,topics,link,frequency,acceptance
Merge Intervals,MEDIUM,"Array, Sorting",https://leetcode.com/problems/merge-intervals,55.3,0.4939523867784192
Koko Eating Bananas,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/koko-eating-bananas,55.3,0.4906721877084858
Pascal's Triangle,EASY,"Array, Dynamic Programming",https://leetcode.com/problems/pascals-triangle,55.3,0.7702155451607752
Rotate Image,MEDIUM,"Array, Math, Matrix",https://leetcode.com/problems/rotate-image,48.3,0.7790164128488621
Perfect Number,EASY,Math,https://leetcode.com/problems/perfect-number,48.3,0.4489272110098634
Sort Array by Increasing Frequency,EASY,"Array, Hash Table, Sorting",https://leetcode.com/problems/sort-array-by-increasing-frequency,48.3,0.802688099698792
Find the Winner of the Circular Game,MEDIUM,"Array, Math, Recursion, Queue, Simulation",https://leetcode.com/problems/find-the-winner-of-the-circular-game,48.3,0.8206656341049726
Next Greater Element I,EASY,"Array, Hash Table, Stack, Monotonic Stack",https://leetcode.com/problems/next-greater-element-i,48.3,0.7451247376157817
Valid Palindrome,EASY,"Two Pointers, String",https://leetcode.com/problems/valid-palindrome,48.3,0.5096352873238165
Edit Distance,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/edit-distance,48.3,0.5878980645167777
Next Permutation,MEDIUM,"Array, Two Pointers",https://leetcode.com/problems/next-permutation,48.3,0.4305775328017951
Reverse Linked List,EASY,"Linked List, Recursion",https://leetcode.com/problems/reverse-linked-list,48.3,0.7920658147104805
Remove Element,EASY,"Array, Two Pointers",https://leetcode.com/problems/remove-element,48.3,0.6003166682334926
Remove Duplicates from Sorted List,EASY,Linked List,https://leetcode.com/problems/remove-duplicates-from-sorted-list,48.3,0.5487083600303359
Is Subsequence,EASY,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/is-subsequence,48.3,0.4838251044443939
Find the Index of the First Occurrence in a String,EASY,"Two Pointers, String, String Matching",https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,48.3,0.449715887092611
Peak Index in a Mountain Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/peak-index-in-a-mountain-array,48.3,0.6756950201420634
Max Consecutive Ones,EASY,Array,https://leetcode.com/problems/max-consecutive-ones,48.3,0.6248245679658861
Unique Paths,MEDIUM,"Math, Dynamic Programming, Combinatorics",https://leetcode.com/problems/unique-paths,48.3,0.6577289258301743
Contains Duplicate,EASY,"Array, Hash Table, Sorting",https://leetcode.com/problems/contains-duplicate,48.3,0.6323637027239968
Majority Element II,MEDIUM,"Array, Hash Table, Sorting, Counting",https://leetcode.com/problems/majority-element-ii,48.3,0.5438038643985776
01 Matrix,MEDIUM,"Array, Dynamic Programming, Breadth-First Search, Matrix",https://leetcode.com/problems/01-matrix,38.7,0.514765516483987
Average Value of Even Numbers That Are Divisible by Three,EASY,"Array, Math",https://leetcode.com/problems/average-value-of-even-numbers-that-are-divisible-by-three,38.7,0.6171273472553038
Integer to Roman,MEDIUM,"Hash Table, Math, String",https://leetcode.com/problems/integer-to-roman,38.7,0.6861928350336115
Single Number II,MEDIUM,"Array, Bit Manipulation",https://leetcode.com/problems/single-number-ii,38.7,0.6522779397029894
Daily Temperatures,MEDIUM,"Array, Stack, Monotonic Stack",https://leetcode.com/problems/daily-temperatures,38.7,0.6736502832589849
Search a 2D Matrix,MEDIUM,"Array, Binary Search, Matrix",https://leetcode.com/problems/search-a-2d-matrix,38.7,0.5228964498029818
Count Pairs Whose Sum is Less than Target,EASY,"Array, Two Pointers, Binary Search, Sorting",https://leetcode.com/problems/count-pairs-whose-sum-is-less-than-target,38.7,0.8749486239271467
Kth Largest Element in an Array,MEDIUM,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect",https://leetcode.com/problems/kth-largest-element-in-an-array,38.7,0.6797703525274048
Substrings of Size Three with Distinct Characters,EASY,"Hash Table, String, Sliding Window, Counting",https://leetcode.com/problems/substrings-of-size-three-with-distinct-characters,38.7,0.7545459484913246
Count Operations to Obtain Zero,EASY,"Math, Simulation",https://leetcode.com/problems/count-operations-to-obtain-zero,38.7,0.7488952285059014
Number of Days Between Two Dates,EASY,"Math, String",https://leetcode.com/problems/number-of-days-between-two-dates,38.7,0.5135244857670509
Maximum Depth of Binary Tree,EASY,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/maximum-depth-of-binary-tree,38.7,0.7713809909365511
Excel Sheet Column Title,EASY,"Math, String",https://leetcode.com/problems/excel-sheet-column-title,38.7,0.4357032576703931
Second Highest Salary,MEDIUM,Database,https://leetcode.com/problems/second-highest-salary,38.7,0.4386509018476088
Sqrt(x),EASY,"Math, Binary Search",https://leetcode.com/problems/sqrtx,38.7,0.4037183318664056
Find Original Array From Doubled Array,MEDIUM,"Array, Hash Table, Greedy, Sorting",https://leetcode.com/problems/find-original-array-from-doubled-array,38.7,0.4048035031687653
N-th Tribonacci Number,EASY,"Math, Dynamic Programming, Memoization",https://leetcode.com/problems/n-th-tribonacci-number,38.7,0.635772214126963
Basic Calculator II,MEDIUM,"Math, String, Stack",https://leetcode.com/problems/basic-calculator-ii,38.7,0.4581138691872612
"Pow(x, n)",MEDIUM,"Math, Recursion",https://leetcode.com/problems/powx-n,38.7,0.3702320169895338
Ugly Number II,MEDIUM,"Hash Table, Math, Dynamic Programming, Heap (Priority Queue)",https://leetcode.com/problems/ugly-number-ii,38.7,0.4925492738355708
Intersection of Two Linked Lists,EASY,"Hash Table, Linked List, Two Pointers",https://leetcode.com/problems/intersection-of-two-linked-lists,38.7,0.6112536319835228
Group Anagrams,MEDIUM,"Array, Hash Table, String, Sorting",https://leetcode.com/problems/group-anagrams,38.7,0.7092883921583564
How Many Numbers Are Smaller Than the Current Number,EASY,"Array, Hash Table, Sorting, Counting Sort",https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number,38.7,0.871269383019646
Palindromic Substrings,MEDIUM,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/palindromic-substrings,38.7,0.716785649066935
Min Cost Climbing Stairs,EASY,"Array, Dynamic Programming",https://leetcode.com/problems/min-cost-climbing-stairs,38.7,0.6719531222257235
Truncate Sentence,EASY,"Array, String",https://leetcode.com/problems/truncate-sentence,38.7,0.8606791561237997
Median of Two Sorted Arrays,HARD,"Array, Binary Search, Divide and Conquer",https://leetcode.com/problems/median-of-two-sorted-arrays,38.7,0.4381457870347289
Binary Search,EASY,"Array, Binary Search",https://leetcode.com/problems/binary-search,38.7,0.5956449173170992
Make The String Great,EASY,"String, Stack",https://leetcode.com/problems/make-the-string-great,38.7,0.6827752983137568
Department Top Three Salaries,HARD,Database,https://leetcode.com/problems/department-top-three-salaries,38.7,0.5777096577549421
