question,difficulty,topics,link,frequency,acceptance
Remove All Adjacent Duplicates in String II,MEDIUM,"String, Stack",https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii,100.0,0.5960309289922421
Parse Lisp Expression,HARD,"Hash Table, String, Stack, Recursion",https://leetcode.com/problems/parse-lisp-expression,93.2,0.527591606639524
Valid Palindrome II,EASY,"Two Pointers, String, Greedy",https://leetcode.com/problems/valid-palindrome-ii,73.6,0.4302959770963336
Find Pivot Index,EASY,"Array, Prefix Sum",https://leetcode.com/problems/find-pivot-index,63.9,0.6057248574720265
Valid Sudoku,MEDIUM,"Array, Hash Table, Matrix",https://leetcode.com/problems/valid-sudoku,56.2,0.6227980977396423
Integer to English Words,HARD,"Math, String, Recursion",https://leetcode.com/problems/integer-to-english-words,56.2,0.3436121765501456
Evaluate Reverse Polish Notation,MEDIUM,"Array, Math, Stack",https://leetcode.com/problems/evaluate-reverse-polish-notation,56.2,0.5495718467728048
Top K Frequent Words,MEDIUM,"Array, Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting",https://leetcode.com/problems/top-k-frequent-words,56.2,0.592789021170677
Find First and Last Position of Element in Sorted Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,56.2,0.4683369258628349
