question,difficulty,topics,link,frequency,acceptance
Kth Largest Element in an Array,MEDIUM,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect",https://leetcode.com/problems/kth-largest-element-in-an-array,46.9,0.67977013748146
Employee Free Time,HARD,"Array, Line Sweep, Sorting, Heap (Priority Queue)",https://leetcode.com/problems/employee-free-time,46.9,0.7259759595862569
Lowest Common Ancestor of a Binary Tree,MEDIUM,"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,46.9,0.6675498310652693
Next Permutation,MEDIUM,"Array, Two Pointers",https://leetcode.com/problems/next-permutation,46.9,0.4305775328017951
Move Zeroes,EASY,"Array, Two Pointers",https://leetcode.com/problems/move-zeroes,46.9,0.628040301372497
Binary Tree Zigzag Level Order Traversal,MEDIUM,"Tree, Breadth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,46.9,0.616828546906163
Binary Tree Maximum Path Sum,HARD,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-maximum-path-sum,46.9,0.4122427390254884
Next Greater Element II,MEDIUM,"Array, Stack, Monotonic Stack",https://leetcode.com/problems/next-greater-element-ii,46.9,0.6630241915825492
Number of Islands,MEDIUM,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",https://leetcode.com/problems/number-of-islands,46.9,0.6231996817686392
Course Schedule,MEDIUM,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/course-schedule,46.9,0.4923438319494471
Task Scheduler,MEDIUM,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting",https://leetcode.com/problems/task-scheduler,46.9,0.6153930081027879
Number of Longest Increasing Subsequence,MEDIUM,"Array, Dynamic Programming, Binary Indexed Tree, Segment Tree",https://leetcode.com/problems/number-of-longest-increasing-subsequence,46.9,0.4990921812139234
Longest Valid Parentheses,HARD,"String, Dynamic Programming, Stack",https://leetcode.com/problems/longest-valid-parentheses,46.9,0.363131398866258
Merge Two Sorted Lists,EASY,"Linked List, Recursion",https://leetcode.com/problems/merge-two-sorted-lists,46.9,0.668409089388936
Generate Parentheses,MEDIUM,"String, Dynamic Programming, Backtracking",https://leetcode.com/problems/generate-parentheses,46.9,0.7713286717803378
Binary Tree Level Order Traversal,MEDIUM,"Tree, Breadth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-level-order-traversal,46.9,0.7059658655789185
Palindrome Linked List,EASY,"Linked List, Two Pointers, Stack, Recursion",https://leetcode.com/problems/palindrome-linked-list,46.9,0.5585945741628439
