question,difficulty,topics,link,frequency,acceptance
Reverse Nodes in k-Group,HARD,"Linked List, Recursion",https://leetcode.com/problems/reverse-nodes-in-k-group,42.9,0.630436472551844
Reverse Linked List II,MEDIUM,Linked List,https://leetcode.com/problems/reverse-linked-list-ii,42.9,0.495917143135072
Binary Tree Zigzag Level Order Traversal,MEDIUM,"Tree, Breadth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,42.9,0.6168283891746636
Length of Last Word,EASY,String,https://leetcode.com/problems/length-of-last-word,42.9,0.5631925343033879
Swap Nodes in Pairs,MEDIUM,"Linked List, Recursion",https://leetcode.com/problems/swap-nodes-in-pairs,42.9,0.6720136828647639
Minimum Window Substring,HARD,"Hash Table, String, Sliding Window",https://leetcode.com/problems/minimum-window-substring,42.9,0.4535074763823223
Largest Rectangle in Histogram,HARD,"Array, Stack, Monotonic Stack",https://leetcode.com/problems/largest-rectangle-in-histogram,42.9,0.4737769446459488
Zigzag Conversion,MEDIUM,String,https://leetcode.com/problems/zigzag-conversion,40.3,0.5160678115303926
4Sum,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/4sum,40.3,0.3821900891354193
3Sum Closest,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/3sum-closest,40.3,0.468869600214817
Wildcard Matching,HARD,"String, Dynamic Programming, Greedy, Recursion",https://leetcode.com/problems/wildcard-matching,40.3,0.2989832621421184
Remove Nth Node From End of List,MEDIUM,"Linked List, Two Pointers",https://leetcode.com/problems/remove-nth-node-from-end-of-list,40.3,0.4896105904273307
Partition List,MEDIUM,"Linked List, Two Pointers",https://leetcode.com/problems/partition-list,40.3,0.5898677373641946
Binary Tree Inorder Traversal,EASY,"Stack, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-inorder-traversal,37.3,0.7858399541084903
Insert Interval,MEDIUM,Array,https://leetcode.com/problems/insert-interval,37.3,0.4347364546603863
Symmetric Tree,EASY,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/symmetric-tree,37.3,0.5927867908424697
Sudoku Solver,HARD,"Array, Hash Table, Backtracking, Matrix",https://leetcode.com/problems/sudoku-solver,37.3,0.6390866531877745
Text Justification,HARD,"Array, String, Simulation",https://leetcode.com/problems/text-justification,33.9,0.4814993566410409
Add Binary,EASY,"Math, String, Bit Manipulation, Simulation",https://leetcode.com/problems/add-binary,33.9,0.5567702663015909
Decode Ways,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/decode-ways,33.9,0.3653098286175434
Longest Valid Parentheses,HARD,"String, Dynamic Programming, Stack",https://leetcode.com/problems/longest-valid-parentheses,33.9,0.3631311456770452
Same Tree,EASY,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/same-tree,33.9,0.6512686725276524
Balanced Binary Tree,EASY,"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/balanced-binary-tree,33.9,0.5534206156043029
Word Search,MEDIUM,"Array, String, Backtracking, Depth-First Search, Matrix",https://leetcode.com/problems/word-search,33.9,0.4526693801123823
Search a 2D Matrix,MEDIUM,"Array, Binary Search, Matrix",https://leetcode.com/problems/search-a-2d-matrix,33.9,0.5228958306958686
Remove Duplicates from Sorted List,EASY,Linked List,https://leetcode.com/problems/remove-duplicates-from-sorted-list,29.7,0.5487081617461452
