question,difficulty,topics,link,frequency,acceptance
Sell Diminishing-Valued Colored Balls,MEDIUM,"Array, Math, Binary Search, Greedy, Sorting, Heap (Priority Queue)",https://leetcode.com/problems/sell-diminishing-valued-colored-balls,100.0,0.2996067002222998
Jump Game II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game-ii,74.9,0.4150345201543953
Insert Delete GetRandom O(1),MEDIUM,"Array, Hash Table, Math, Design, Randomized",https://leetcode.com/problems/insert-delete-getrandom-o1,66.5,0.5499162240666585
Find the Winner of the Circular Game,MEDIUM,"Array, Math, Recursion, Queue, Simulation",https://leetcode.com/problems/find-the-winner-of-the-circular-game,66.5,0.8206658206658206
