question,difficulty,topics,link,frequency,acceptance
Subrectangle Queries,MEDIUM,"Array, Design, Matrix",https://leetcode.com/problems/subrectangle-queries,100.0,0.8595828252176626
Maximum Number of Visible Points,HARD,"Array, Math, Geometry, Sliding Window, Sorting",https://leetcode.com/problems/maximum-number-of-visible-points,95.1,0.3767605072174815
Shortest Path in a Grid with Obstacles Elimination,HARD,"Array, Breadth-First Search, Matrix",https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination,73.6,0.4560625168903702
Evaluate Division,MEDIUM,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path",https://leetcode.com/problems/evaluate-division,73.6,0.6314713208125032
Interleaving String,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/interleaving-string,64.8,0.4217918336772443
Moving Average from Data Stream,EASY,"Array, Design, Queue, Data Stream",https://leetcode.com/problems/moving-average-from-data-stream,64.8,0.7993788060358533
Interval List Intersections,MEDIUM,"Array, Two Pointers, Line Sweep",https://leetcode.com/problems/interval-list-intersections,64.8,0.7267722226057262
Line Reflection,MEDIUM,"Array, Hash Table, Math",https://leetcode.com/problems/line-reflection,64.8,0.3601319248289713
Sliding Window Maximum,HARD,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue",https://leetcode.com/problems/sliding-window-maximum,64.8,0.4760411733705058
