question,difficulty,topics,link,frequency,acceptance
Fizz Buzz,EASY,"Math, String, Simulation",https://leetcode.com/problems/fizz-buzz,52.2,0.7437057263879774
Best Time to Buy and Sell Stock II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,52.2,0.6950026730452624
Regular Expression Matching,HARD,"String, Dynamic Programming, Recursion",https://leetcode.com/problems/regular-expression-matching,52.2,0.2928011632862837
Best Time to Buy and Sell Stock III,HARD,"Array, Dynamic Programming",https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,52.2,0.5112077786505705
Search Suggestions System,MEDIUM,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)",https://leetcode.com/problems/search-suggestions-system,52.2,0.6505026464247127
Combination Sum,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/combination-sum,52.2,0.7467468656021409
Design Circular Queue,MEDIUM,"Array, Linked List, Design, Queue",https://leetcode.com/problems/design-circular-queue,52.2,0.5264418953615425
Trapping Rain Water,HARD,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack",https://leetcode.com/problems/trapping-rain-water,52.2,0.6510193095174875
Word Search,MEDIUM,"Array, String, Backtracking, Depth-First Search, Matrix",https://leetcode.com/problems/word-search,45.9,0.4526693801123823
Design Excel Sum Formula,HARD,"Array, Hash Table, String, Graph, Design, Topological Sort, Matrix",https://leetcode.com/problems/design-excel-sum-formula,45.9,0.4256816329246585
Climbing Stairs,EASY,"Math, Dynamic Programming, Memoization",https://leetcode.com/problems/climbing-stairs,45.9,0.5354071662997495
Letter Combinations of a Phone Number,MEDIUM,"Hash Table, String, Backtracking",https://leetcode.com/problems/letter-combinations-of-a-phone-number,45.9,0.6385753475280027
Sqrt(x),EASY,"Math, Binary Search",https://leetcode.com/problems/sqrtx,45.9,0.4037181467115527
Implement Trie (Prefix Tree),MEDIUM,"Hash Table, String, Design, Trie",https://leetcode.com/problems/implement-trie-prefix-tree,45.9,0.6793476261333812
Moving Average from Data Stream,EASY,"Array, Design, Queue, Data Stream",https://leetcode.com/problems/moving-average-from-data-stream,45.9,0.7993882465731537
Sort Items by Groups Respecting Dependencies,HARD,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies,45.9,0.6563638142659898
Design Front Middle Back Queue,MEDIUM,"Array, Linked List, Design, Queue, Data Stream",https://leetcode.com/problems/design-front-middle-back-queue,45.9,0.5626833592193408
Median of Two Sorted Arrays,HARD,"Array, Binary Search, Divide and Conquer",https://leetcode.com/problems/median-of-two-sorted-arrays,45.9,0.4381459789553303
Find Servers That Handled Most Number of Requests,HARD,"Array, Greedy, Heap (Priority Queue), Ordered Set",https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests,45.9,0.4407547923322684
Longest Increasing Path in a Matrix,HARD,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix",https://leetcode.com/problems/longest-increasing-path-in-a-matrix,45.9,0.5534762586302827
House Robber,MEDIUM,"Array, Dynamic Programming",https://leetcode.com/problems/house-robber,45.9,0.5230498335398295
Maximal Square,MEDIUM,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/maximal-square,45.9,0.4876133314788993
3Sum,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/3sum,45.9,0.3707094094916058
Perfect Squares,MEDIUM,"Math, Dynamic Programming, Breadth-First Search",https://leetcode.com/problems/perfect-squares,45.9,0.556720955872363
Minimum Height Trees,MEDIUM,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/minimum-height-trees,45.9,0.4201441291148571
Alien Dictionary,HARD,"Array, String, Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/alien-dictionary,45.9,0.3667370231009105
Count Ways To Build Good Strings,MEDIUM,Dynamic Programming,https://leetcode.com/problems/count-ways-to-build-good-strings,45.9,0.592145182134194
Transform to Chessboard,HARD,"Array, Math, Bit Manipulation, Matrix",https://leetcode.com/problems/transform-to-chessboard,45.9,0.5055323081662516
Best Time to Buy and Sell Stock with Transaction Fee,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,37.1,0.7050715532641945
Open the Lock,MEDIUM,"Array, Hash Table, String, Breadth-First Search",https://leetcode.com/problems/open-the-lock,37.1,0.6074109962132491
Koko Eating Bananas,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/koko-eating-bananas,37.1,0.4906730142738797
Populating Next Right Pointers in Each Node II,MEDIUM,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii,37.1,0.5556620212908557
Max Points on a Line,HARD,"Array, Hash Table, Math, Geometry",https://leetcode.com/problems/max-points-on-a-line,37.1,0.2895514653845652
Integer to Roman,MEDIUM,"Hash Table, Math, String",https://leetcode.com/problems/integer-to-roman,37.1,0.6861925885666443
Permutations II,MEDIUM,"Array, Backtracking, Sorting",https://leetcode.com/problems/permutations-ii,37.1,0.615917727605333
"Pow(x, n)",MEDIUM,"Math, Recursion",https://leetcode.com/problems/powx-n,37.1,0.3702318458569988
Simplify Path,MEDIUM,"String, Stack",https://leetcode.com/problems/simplify-path,37.1,0.4785434600375143
Container With Most Water,MEDIUM,"Array, Two Pointers, Greedy",https://leetcode.com/problems/container-with-most-water,37.1,0.5778283165036205
Rotting Oranges,MEDIUM,"Array, Breadth-First Search, Matrix",https://leetcode.com/problems/rotting-oranges,37.1,0.5661844214336468
Longest Increasing Subsequence,MEDIUM,"Array, Binary Search, Dynamic Programming",https://leetcode.com/problems/longest-increasing-subsequence,37.1,0.5780836795005291
Rank Transform of a Matrix,HARD,"Array, Union Find, Graph, Topological Sort, Sorting, Matrix",https://leetcode.com/problems/rank-transform-of-a-matrix,37.1,0.4142347814604516
Paint House,MEDIUM,"Array, Dynamic Programming",https://leetcode.com/problems/paint-house,37.1,0.6373080782394743
Subarray Sums Divisible by K,MEDIUM,"Array, Hash Table, Prefix Sum",https://leetcode.com/problems/subarray-sums-divisible-by-k,37.1,0.5561771980621089
