question,difficulty,topics,link,frequency,acceptance
Maximum Count of Positive Integer and Negative Integer,EASY,"Array, Binary Search, Counting",https://leetcode.com/problems/maximum-count-of-positive-integer-and-negative-integer,100.0,0.7446745422883231
Amount of Time for Binary Tree to Be Infected,MEDIUM,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,100.0,0.6373515517663223
