question,difficulty,topics,link,frequency,acceptance
Word Break,MEDIUM,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization",https://leetcode.com/problems/word-break,100.0,0.4827397678410483
House Robber,MEDIUM,"Array, Dynamic Programming",https://leetcode.com/problems/house-robber,100.0,0.5230511179971911
Minimum Cost to Make at Least One Valid Path in a Grid,HARD,"Array, Breadth-First Search, Graph, Heap (Priority Queue), Matrix, Shortest Path",https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid,100.0,0.7070138694964163
Rabbits in Forest,MEDIUM,"Array, Hash Table, Math, Greedy",https://leetcode.com/problems/rabbits-in-forest,100.0,0.5826643792570448
