question,difficulty,topics,link,frequency,acceptance
Design Tic-Tac-Toe,MEDIUM,"Array, Hash Table, Design, Matrix, Simulation",https://leetcode.com/problems/design-tic-tac-toe,59.5,0.5860139660881724
Subarray Product Less Than K,MEDIUM,"Array, Binary Search, Sliding Window, Prefix Sum",https://leetcode.com/problems/subarray-product-less-than-k,55.6,0.5285345535980827
Shortest Uncommon Substring in an Array,MEDIUM,"Array, Hash Table, String, Trie",https://leetcode.com/problems/shortest-uncommon-substring-in-an-array,55.6,0.482141410869037
Design Excel Sum Formula,HARD,"Array, Hash Table, String, Graph, Design, Topological Sort, Matrix",https://leetcode.com/problems/design-excel-sum-formula,50.8,0.4256816329246585
All O`one Data Structure,HARD,"Hash Table, Linked List, Design, Doubly-Linked List",https://leetcode.com/problems/all-oone-data-structure,44.8,0.4413477976145218
Merge Intervals,MEDIUM,"Array, Sorting",https://leetcode.com/problems/merge-intervals,36.3,0.4939526057316443
Time Based Key-Value Store,MEDIUM,"Hash Table, String, Binary Search, Design",https://leetcode.com/problems/time-based-key-value-store,36.3,0.4936626151018991
Shortest Path in Binary Matrix,MEDIUM,"Array, Breadth-First Search, Matrix",https://leetcode.com/problems/shortest-path-in-binary-matrix,36.3,0.49788745758374
Making A Large Island,HARD,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",https://leetcode.com/problems/making-a-large-island,36.3,0.5489039898916876
Flatten Nested List Iterator,MEDIUM,"Stack, Tree, Depth-First Search, Design, Queue, Iterator",https://leetcode.com/problems/flatten-nested-list-iterator,36.3,0.6522839525510098
Fraction to Recurring Decimal,MEDIUM,"Hash Table, Math, String",https://leetcode.com/problems/fraction-to-recurring-decimal,36.3,0.2622353839768554
Can Place Flowers,EASY,"Array, Greedy",https://leetcode.com/problems/can-place-flowers,36.3,0.2889923936767658
Coin Change,MEDIUM,"Array, Dynamic Programming, Breadth-First Search",https://leetcode.com/problems/coin-change,36.3,0.4649545396006711
