question,difficulty,topics,link,frequency,acceptance
Subsets,MEDIUM,"Array, Backtracking, Bit Manipulation",https://leetcode.com/problems/subsets,100.0,0.8088409592039686
LRU Cache,MEDIUM,"Hash Table, Linked List, Design, Doubly-Linked List",https://leetcode.com/problems/lru-cache,90.4,0.4522013852374381
