question,difficulty,topics,link,frequency,acceptance
Generate Parentheses,MEDIUM,"String, Dynamic Programming, Backtracking",https://leetcode.com/problems/generate-parentheses,62.1,0.7713286717803378
Rotate Array,MEDIUM,"Array, Math, Two Pointers",https://leetcode.com/problems/rotate-array,62.1,0.4302138810363553
Spiral Matrix,MEDIUM,"Array, Matrix, Simulation",https://leetcode.com/problems/spiral-matrix,62.1,0.539397306376751
Merge Intervals,MEDIUM,"Array, Sorting",https://leetcode.com/problems/merge-intervals,62.1,0.4939523849309626
Longest Consecutive Sequence,MEDIUM,"Array, Hash Table, Union Find",https://leetcode.com/problems/longest-consecutive-sequence,54.6,0.47040837691011
Reverse Words in a String,MEDIUM,"Two Pointers, String",https://leetcode.com/problems/reverse-words-in-a-string,54.6,0.5191329339866777
Kth Largest Element in an Array,MEDIUM,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect",https://leetcode.com/problems/kth-largest-element-in-an-array,54.6,0.6797702091634737
Sort an Array,MEDIUM,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Merge Sort, Bucket Sort, Radix Sort, Counting Sort",https://leetcode.com/problems/sort-an-array,54.6,0.5664705770599061
Two Sum II - Input Array Is Sorted,MEDIUM,"Array, Two Pointers, Binary Search",https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,54.6,0.6340216885829361
Move Zeroes,EASY,"Array, Two Pointers",https://leetcode.com/problems/move-zeroes,54.6,0.6280403584061
Find the Index of the First Occurrence in a String,EASY,"Two Pointers, String, String Matching",https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,54.6,0.4497159340299618
Rearrange Array Elements by Sign,MEDIUM,"Array, Two Pointers, Simulation",https://leetcode.com/problems/rearrange-array-elements-by-sign,54.6,0.8435313974581474
Longest Palindromic Substring,MEDIUM,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/longest-palindromic-substring,54.6,0.3584612048634803
Number of Islands,MEDIUM,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",https://leetcode.com/problems/number-of-islands,54.6,0.6231999514708259
Palindrome Partitioning,MEDIUM,"String, Dynamic Programming, Backtracking",https://leetcode.com/problems/palindrome-partitioning,54.6,0.7212810040343407
Add Two Numbers,MEDIUM,"Linked List, Math, Recursion",https://leetcode.com/problems/add-two-numbers,54.6,0.4622509481999829
Single Element in a Sorted Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/single-element-in-a-sorted-array,54.6,0.5920699695159606
Reverse Nodes in k-Group,HARD,"Linked List, Recursion",https://leetcode.com/problems/reverse-nodes-in-k-group,54.6,0.6304369033162786
Climbing Stairs,EASY,"Math, Dynamic Programming, Memoization",https://leetcode.com/problems/climbing-stairs,54.6,0.5354070723436247
Sqrt(x),EASY,"Math, Binary Search",https://leetcode.com/problems/sqrtx,54.6,0.4037182392889935
