question,difficulty,topics,link,frequency,acceptance
Jump Game II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game-ii,49.5,0.415032567042063
Copy List with Random Pointer,MEDIUM,"Hash Table, Linked List",https://leetcode.com/problems/copy-list-with-random-pointer,49.5,0.6053669280147949
Clone Graph,MEDIUM,"Hash Table, Depth-First Search, Breadth-First Search, Graph",https://leetcode.com/problems/clone-graph,49.5,0.6238572271830614
Climbing Stairs,EASY,"Math, Dynamic Programming, Memoization",https://leetcode.com/problems/climbing-stairs,47.3,0.5354070673548961
Jump Game,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game,47.3,0.3947919786729132
Palindrome Number,EASY,Math,https://leetcode.com/problems/palindrome-number,47.3,0.5922455404045137
Insert Interval,MEDIUM,Array,https://leetcode.com/problems/insert-interval,44.8,0.4347361196230839
Word Ladder,HARD,"Hash Table, String, Breadth-First Search",https://leetcode.com/problems/word-ladder,44.8,0.4281180881873274
Plus One,EASY,"Array, Math",https://leetcode.com/problems/plus-one,44.8,0.4754760423278756
Search Insert Position,EASY,"Array, Binary Search",https://leetcode.com/problems/search-insert-position,44.8,0.4901241638473952
Zigzag Conversion,MEDIUM,String,https://leetcode.com/problems/zigzag-conversion,42.0,0.5160676713980508
Longest Valid Parentheses,HARD,"String, Dynamic Programming, Stack",https://leetcode.com/problems/longest-valid-parentheses,42.0,0.3631311456770452
Set Matrix Zeroes,MEDIUM,"Array, Hash Table, Matrix",https://leetcode.com/problems/set-matrix-zeroes,38.9,0.6070879795849693
Length of Last Word,EASY,String,https://leetcode.com/problems/length-of-last-word,38.9,0.5631926112536397
Best Time to Buy and Sell Stock II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,38.9,0.6950023404506479
Minimum Path Sum,MEDIUM,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/minimum-path-sum,38.9,0.664814934885504
Binary Tree Level Order Traversal,MEDIUM,"Tree, Breadth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-level-order-traversal,38.9,0.7059658947038693
Candy,HARD,"Array, Greedy",https://leetcode.com/problems/candy,38.9,0.4669970474860381
Pascal's Triangle,EASY,"Array, Dynamic Programming",https://leetcode.com/problems/pascals-triangle,35.2,0.770215491719448
First Missing Positive,HARD,"Array, Hash Table",https://leetcode.com/problems/first-missing-positive,35.2,0.4108465766394882
Linked List Cycle,EASY,"Hash Table, Linked List, Two Pointers",https://leetcode.com/problems/linked-list-cycle,35.2,0.5257062260569889
Permutations,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/permutations,35.2,0.8066011364163758
Divide Two Integers,MEDIUM,"Math, Bit Manipulation",https://leetcode.com/problems/divide-two-integers,35.2,0.1839697508503305
Search in Rotated Sorted Array II,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/search-in-rotated-sorted-array-ii,30.7,0.3887965146188378
3Sum Closest,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/3sum-closest,30.7,0.468869600214817
Combination Sum II,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/combination-sum-ii,30.7,0.5767453180420465
N-Queens,HARD,"Array, Backtracking",https://leetcode.com/problems/n-queens,30.7,0.7281704967757537
Validate Binary Search Tree,MEDIUM,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",https://leetcode.com/problems/validate-binary-search-tree,30.7,0.3438038788666115
Binary Tree Maximum Path Sum,HARD,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/binary-tree-maximum-path-sum,30.7,0.4122427095336609
Add Binary,EASY,"Math, String, Bit Manipulation, Simulation",https://leetcode.com/problems/add-binary,30.7,0.5567701348180015
Flatten Binary Tree to Linked List,MEDIUM,"Linked List, Stack, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/flatten-binary-tree-to-linked-list,25.0,0.6851010744073592
"Pow(x, n)",MEDIUM,"Math, Recursion",https://leetcode.com/problems/powx-n,25.0,0.3702318823521848
Palindrome Partitioning,MEDIUM,"String, Dynamic Programming, Backtracking",https://leetcode.com/problems/palindrome-partitioning,25.0,0.7212808256354587
Unique Paths,MEDIUM,"Math, Dynamic Programming, Combinatorics",https://leetcode.com/problems/unique-paths,25.0,0.6577283527258664
