question,difficulty,topics,link,frequency,acceptance
Check if the Sentence Is Pangram,EASY,"Hash Table, String",https://leetcode.com/problems/check-if-the-sentence-is-pangram,100.0,0.8385082905085836
Check Whether Two Strings are Almost Equivalent,EASY,"Hash Table, String, Counting",https://leetcode.com/problems/check-whether-two-strings-are-almost-equivalent,84.4,0.6364174253998252
