question,difficulty,topics,link,frequency,acceptance
Reverse Integer,MEDIUM,Math,https://leetcode.com/problems/reverse-integer,65.3,0.3030891688448359
Rotate Image,MEDIUM,"Array, Math, Matrix",https://leetcode.com/problems/rotate-image,63.9,0.7790164518819447
Word Search,MEDIUM,"Array, String, Backtracking, Depth-First Search, Matrix",https://leetcode.com/problems/word-search,63.6,0.4526692626904781
Next Permutation,MEDIUM,"Array, Two Pointers",https://leetcode.com/problems/next-permutation,63.2,0.4305773671839413
Remove Duplicates from Sorted Array,EASY,"Array, Two Pointers",https://leetcode.com/problems/remove-duplicates-from-sorted-array,62.9,0.6035551112882038
Largest Rectangle in Histogram,HARD,"Array, Stack, Monotonic Stack",https://leetcode.com/problems/largest-rectangle-in-histogram,61.5,0.4737765317407914
Valid Sudoku,MEDIUM,"Array, Hash Table, Matrix",https://leetcode.com/problems/valid-sudoku,61.1,0.6227675793740958
Find First and Last Position of Element in Sorted Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,61.1,0.4682873183580639
First Missing Positive,HARD,"Array, Hash Table",https://leetcode.com/problems/first-missing-positive,59.1,0.4108465766394882
Jump Game II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game-ii,59.1,0.4150321496760298
Subsets,MEDIUM,"Array, Backtracking, Bit Manipulation",https://leetcode.com/problems/subsets,58.9,0.808795565390318
Set Matrix Zeroes,MEDIUM,"Array, Hash Table, Matrix",https://leetcode.com/problems/set-matrix-zeroes,58.7,0.6070879795849693
4Sum,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/4sum,57.6,0.3821902011379304
Reverse Nodes in k-Group,HARD,"Linked List, Recursion",https://leetcode.com/problems/reverse-nodes-in-k-group,57.3,0.6304374335039493
"Pow(x, n)",MEDIUM,"Math, Recursion",https://leetcode.com/problems/powx-n,57.3,0.3702318823521848
Unique Paths,MEDIUM,"Math, Dynamic Programming, Combinatorics",https://leetcode.com/problems/unique-paths,56.9,0.6577283527258664
Sort Colors,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/sort-colors,56.4,0.6758312948649591
Search a 2D Matrix,MEDIUM,"Array, Binary Search, Matrix",https://leetcode.com/problems/search-a-2d-matrix,56.1,0.5228956209715457
Regular Expression Matching,HARD,"String, Dynamic Programming, Recursion",https://leetcode.com/problems/regular-expression-matching,56.1,0.2928013101016923
Minimum Window Substring,HARD,"Hash Table, String, Sliding Window",https://leetcode.com/problems/minimum-window-substring,54.8,0.4535073359144813
Remove Nth Node From End of List,MEDIUM,"Linked List, Two Pointers",https://leetcode.com/problems/remove-nth-node-from-end-of-list,54.8,0.4896103052563428
Validate Binary Search Tree,MEDIUM,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",https://leetcode.com/problems/validate-binary-search-tree,54.0,0.3438038788666115
N-Queens,HARD,"Array, Backtracking",https://leetcode.com/problems/n-queens,53.7,0.7281704967757537
Zigzag Conversion,MEDIUM,String,https://leetcode.com/problems/zigzag-conversion,52.8,0.5160676713980508
Combination Sum,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/combination-sum,52.8,0.746747008868086
Remove Element,EASY,"Array, Two Pointers",https://leetcode.com/problems/remove-element,52.8,0.600316358048653
Find the Index of the First Occurrence in a String,EASY,"Two Pointers, String, String Matching",https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,52.8,0.4497159268881767
Integer to Roman,MEDIUM,"Hash Table, Math, String",https://leetcode.com/problems/integer-to-roman,52.2,0.6861931275088928
Sqrt(x),EASY,"Math, Binary Search",https://leetcode.com/problems/sqrtx,51.2,0.4037179972261584
Plus One,EASY,"Array, Math",https://leetcode.com/problems/plus-one,51.2,0.4754760423278756
Permutations,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/permutations,50.2,0.8066011364163758
Search Insert Position,EASY,"Array, Binary Search",https://leetcode.com/problems/search-insert-position,49.1,0.4901242260459721
Longest Valid Parentheses,HARD,"String, Dynamic Programming, Stack",https://leetcode.com/problems/longest-valid-parentheses,48.7,0.3631311456770452
Reverse Linked List II,MEDIUM,Linked List,https://leetcode.com/problems/reverse-linked-list-ii,46.6,0.4959171394576541
String to Integer (atoi),MEDIUM,String,https://leetcode.com/problems/string-to-integer-atoi,46.6,0.1922942349527772
Edit Distance,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/edit-distance,45.7,0.5878974125922288
Add Binary,EASY,"Math, String, Bit Manipulation, Simulation",https://leetcode.com/problems/add-binary,45.7,0.556770003334334
Divide Two Integers,MEDIUM,"Math, Bit Manipulation",https://leetcode.com/problems/divide-two-integers,45.7,0.1839697508503305
Swap Nodes in Pairs,MEDIUM,"Linked List, Recursion",https://leetcode.com/problems/swap-nodes-in-pairs,45.7,0.6720136828647639
Simplify Path,MEDIUM,"String, Stack",https://leetcode.com/problems/simplify-path,45.3,0.4785432317744196
Decode Ways,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/decode-ways,45.3,0.3653098525409497
Minimum Path Sum,MEDIUM,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/minimum-path-sum,44.3,0.664814934885504
Remove Duplicates from Sorted Array II,MEDIUM,"Array, Two Pointers",https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,44.3,0.6290181029288465
Rotate List,MEDIUM,"Linked List, Two Pointers",https://leetcode.com/problems/rotate-list,43.8,0.3994477271612808
Subsets II,MEDIUM,"Array, Backtracking, Bit Manipulation",https://leetcode.com/problems/subsets-ii,43.8,0.595072748658621
Combination Sum II,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/combination-sum-ii,43.8,0.5767453180420465
Same Tree,EASY,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/same-tree,43.2,0.651268811570624
Length of Last Word,EASY,String,https://leetcode.com/problems/length-of-last-word,43.2,0.5631926112536397
3Sum Closest,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/3sum-closest,42.7,0.468869600214817
Sudoku Solver,HARD,"Array, Hash Table, Backtracking, Matrix",https://leetcode.com/problems/sudoku-solver,42.7,0.6390871778033164
Insert Interval,MEDIUM,Array,https://leetcode.com/problems/insert-interval,42.7,0.4347361196230839
Wildcard Matching,HARD,"String, Dynamic Programming, Greedy, Recursion",https://leetcode.com/problems/wildcard-matching,41.6,0.2989835093068089
Count and Say,MEDIUM,String,https://leetcode.com/problems/count-and-say,40.4,0.6050656775612677
