question,difficulty,topics,link,frequency,acceptance
Strange Printer,HARD,"String, Dynamic Programming",https://leetcode.com/problems/strange-printer,100.0,0.6077966814694875
Most Profit Assigning Work,MEDIUM,"Array, Two Pointers, Binary Search, Greedy, Sorting",https://leetcode.com/problems/most-profit-assigning-work,98.1,0.5593838531254982
