question,difficulty,topics,link,frequency,acceptance
Unique Substrings in Wraparound String,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/unique-substrings-in-wraparound-string,100.0,0.4119896506273087
Longest Substring Without Repeating Characters,MEDIUM,"Hash Table, String, Sliding Window",https://leetcode.com/problems/longest-substring-without-repeating-characters,74.0,0.3693618561174835
Trapping Rain Water,HARD,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack",https://leetcode.com/problems/trapping-rain-water,65.3,0.6510218753209407
Largest Rectangle in Histogram,HARD,"Array, Stack, Monotonic Stack",https://leetcode.com/problems/largest-rectangle-in-histogram,65.3,0.4737769226876178
Longest Palindromic Substring,MEDIUM,"Two Pointers, String, Dynamic Programming",https://leetcode.com/problems/longest-palindromic-substring,65.3,0.3584625364182183
