question,difficulty,topics,link,frequency,acceptance
Longest Substring Of All Vowels in Order,MEDIUM,"String, Sliding Window",https://leetcode.com/problems/longest-substring-of-all-vowels-in-order,100.0,0.505407116626567
Minimum Time to Type Word Using Special Typewriter,EASY,"String, Greedy",https://leetcode.com/problems/minimum-time-to-type-word-using-special-typewriter,98.1,0.7771306948017184
Roman to Integer,EASY,"Hash Table, Math, String",https://leetcode.com/problems/roman-to-integer,65.3,0.6486655269483809
