question,difficulty,topics,link,frequency,acceptance
Two Sum,EASY,"Array, Hash Table",https://leetcode.com/problems/two-sum,100.0,0.5577710476241219
Make The String Great,EASY,"String, Stack",https://leetcode.com/problems/make-the-string-great,100.0,0.6827712026770142
