question,difficulty,topics,link,frequency,acceptance
Minimum Number of Steps to Make Two Strings Anagram II,MEDIUM,"Hash Table, String, Counting",https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram-ii,100.0,0.7275336296470727
