question,difficulty,topics,link,frequency,acceptance
Best Time to Buy and Sell Stock II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,61.0,0.6950029224907471
Longest Consecutive Sequence,MEDIUM,"Array, Hash Table, Union Find",https://leetcode.com/problems/longest-consecutive-sequence,55.7,0.4704083876571219
Insert Delete GetRandom O(1),MEDIUM,"Array, Hash Table, Math, Design, Randomized",https://leetcode.com/problems/insert-delete-getrandom-o1,55.7,0.5499187409631957
Maximum Subarray,MEDIUM,"Array, Divide and Conquer, Dynamic Programming",https://leetcode.com/problems/maximum-subarray,55.7,0.5209980487725024
Remove K Digits,MEDIUM,"String, Stack, Greedy, Monotonic Stack",https://leetcode.com/problems/remove-k-digits,55.7,0.3494044611317414
Maximal Square,MEDIUM,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/maximal-square,55.7,0.4876133314788993
Minimum Number of Pushes to Type Word II,MEDIUM,"Hash Table, String, Greedy, Sorting, Counting",https://leetcode.com/problems/minimum-number-of-pushes-to-type-word-ii,49.0,0.79904918551877
Swim in Rising Water,HARD,"Array, Binary Search, Depth-First Search, Breadth-First Search, Union Find, Heap (Priority Queue), Matrix",https://leetcode.com/problems/swim-in-rising-water,49.0,0.6285262869935629
Number of Wonderful Substrings,MEDIUM,"Hash Table, String, Bit Manipulation, Prefix Sum",https://leetcode.com/problems/number-of-wonderful-substrings,49.0,0.6664800055231243
Task Scheduler,MEDIUM,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting",https://leetcode.com/problems/task-scheduler,49.0,0.6153931254639827
Average Waiting Time,MEDIUM,"Array, Simulation",https://leetcode.com/problems/average-waiting-time,49.0,0.7305169732865104
Furthest Building You Can Reach,MEDIUM,"Array, Greedy, Heap (Priority Queue)",https://leetcode.com/problems/furthest-building-you-can-reach,49.0,0.5037126005703128
Min Cost to Connect All Points,MEDIUM,"Array, Union Find, Graph, Minimum Spanning Tree",https://leetcode.com/problems/min-cost-to-connect-all-points,49.0,0.6902176550628305
Maximum Performance of a Team,HARD,"Array, Greedy, Sorting, Heap (Priority Queue)",https://leetcode.com/problems/maximum-performance-of-a-team,49.0,0.4751514702683188
Unique Paths,MEDIUM,"Math, Dynamic Programming, Combinatorics",https://leetcode.com/problems/unique-paths,49.0,0.6577288303129228
Heaters,MEDIUM,"Array, Two Pointers, Binary Search, Sorting",https://leetcode.com/problems/heaters,49.0,0.3995299191494197
Generate Parentheses,MEDIUM,"String, Dynamic Programming, Backtracking",https://leetcode.com/problems/generate-parentheses,49.0,0.7713287456277772
Split Array Largest Sum,HARD,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum",https://leetcode.com/problems/split-array-largest-sum,49.0,0.5809960631242778
Trapping Rain Water,HARD,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack",https://leetcode.com/problems/trapping-rain-water,49.0,0.6510199452828925
Jump Game II,MEDIUM,"Array, Dynamic Programming, Greedy",https://leetcode.com/problems/jump-game-ii,49.0,0.4150331864826324
Find First and Last Position of Element in Sorted Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,49.0,0.4682879632615302
Shortest Subarray to be Removed to Make Array Sorted,MEDIUM,"Array, Two Pointers, Binary Search, Stack, Monotonic Stack",https://leetcode.com/problems/shortest-subarray-to-be-removed-to-make-array-sorted,49.0,0.514303641858321
Koko Eating Bananas,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/koko-eating-bananas,49.0,0.4906724004144251
Find the Smallest Divisor Given a Threshold,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold,49.0,0.6364582895334892
Basic Calculator II,MEDIUM,"Math, String, Stack",https://leetcode.com/problems/basic-calculator-ii,49.0,0.4581138691872612
Find the Shortest Superstring,HARD,"Array, String, Dynamic Programming, Bit Manipulation, Bitmask",https://leetcode.com/problems/find-the-shortest-superstring,39.6,0.4430433414937703
Longest Valid Parentheses,HARD,"String, Dynamic Programming, Stack",https://leetcode.com/problems/longest-valid-parentheses,39.6,0.363130965774691
Maximum OR,MEDIUM,"Array, Greedy, Bit Manipulation, Prefix Sum",https://leetcode.com/problems/maximum-or,39.6,0.4126409927902127
Interleaving String,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/interleaving-string,39.6,0.4217918033968859
Combination Sum,MEDIUM,"Array, Backtracking",https://leetcode.com/problems/combination-sum,39.6,0.7467471634661584
Kth Smallest Number in Multiplication Table,HARD,"Math, Binary Search",https://leetcode.com/problems/kth-smallest-number-in-multiplication-table,39.6,0.5287483212274201
Maximum Points You Can Obtain from Cards,MEDIUM,"Array, Sliding Window, Prefix Sum",https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards,39.6,0.5563702302112898
Number of Ways to Reorder Array to Get Same BST,HARD,"Array, Math, Divide and Conquer, Dynamic Programming, Tree, Union Find, Binary Search Tree, Memoization, Combinatorics, Binary Tree",https://leetcode.com/problems/number-of-ways-to-reorder-array-to-get-same-bst,39.6,0.5362005754802391
4Sum,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/4sum,39.6,0.3821908823910382
Minimum Size Subarray Sum,MEDIUM,"Array, Binary Search, Sliding Window, Prefix Sum",https://leetcode.com/problems/minimum-size-subarray-sum,39.6,0.4939106688480261
Minimum Number of Visited Cells in a Grid,HARD,"Array, Dynamic Programming, Stack, Breadth-First Search, Union Find, Heap (Priority Queue), Matrix, Monotonic Stack",https://leetcode.com/problems/minimum-number-of-visited-cells-in-a-grid,39.6,0.2276572430418584
Median of Two Sorted Arrays,HARD,"Array, Binary Search, Divide and Conquer",https://leetcode.com/problems/median-of-two-sorted-arrays,39.6,0.4381458429017305
Cheapest Flights Within K Stops,MEDIUM,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path",https://leetcode.com/problems/cheapest-flights-within-k-stops,39.6,0.4039901581477084
Valid Parentheses,EASY,"String, Stack",https://leetcode.com/problems/valid-parentheses,39.6,0.4232284155019281
Reverse Nodes in k-Group,HARD,"Linked List, Recursion",https://leetcode.com/problems/reverse-nodes-in-k-group,39.6,0.6304369033162786
Next Permutation,MEDIUM,"Array, Two Pointers",https://leetcode.com/problems/next-permutation,39.6,0.4305775328017951
Rotate Image,MEDIUM,"Array, Math, Matrix",https://leetcode.com/problems/rotate-image,39.6,0.7790163385317687
Spiral Matrix,MEDIUM,"Array, Matrix, Simulation",https://leetcode.com/problems/spiral-matrix,39.6,0.539397306376751
Merge Intervals,MEDIUM,"Array, Sorting",https://leetcode.com/problems/merge-intervals,39.6,0.4939524622259912
Sort Colors,MEDIUM,"Array, Two Pointers, Sorting",https://leetcode.com/problems/sort-colors,39.6,0.675831142046278
Edit Distance,MEDIUM,"String, Dynamic Programming",https://leetcode.com/problems/edit-distance,39.6,0.5878980645167777
Largest Rectangle in Histogram,HARD,"Array, Stack, Monotonic Stack",https://leetcode.com/problems/largest-rectangle-in-histogram,39.6,0.4737767587697204
Maximal Rectangle,HARD,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack",https://leetcode.com/problems/maximal-rectangle,39.6,0.5370849969586674
Triangle,MEDIUM,"Array, Dynamic Programming",https://leetcode.com/problems/triangle,39.6,0.5929426385176939
Largest 1-Bordered Square,MEDIUM,"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/largest-1-bordered-square,39.6,0.5109808899476603
Contains Duplicate,EASY,"Array, Hash Table, Sorting",https://leetcode.com/problems/contains-duplicate,39.6,0.6323637027239968
Basic Calculator,HARD,"Math, String, Stack, Recursion",https://leetcode.com/problems/basic-calculator,39.6,0.4558960678750295
Implement Stack using Queues,EASY,"Stack, Design, Queue",https://leetcode.com/problems/implement-stack-using-queues,39.6,0.6733897915056893
Maximum Profit in Job Scheduling,HARD,"Array, Binary Search, Dynamic Programming, Sorting",https://leetcode.com/problems/maximum-profit-in-job-scheduling,39.6,0.5441718927003354
Longest Increasing Path in a Matrix,HARD,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix",https://leetcode.com/problems/longest-increasing-path-in-a-matrix,39.6,0.5534762586302827
Max Sum of Rectangle No Larger Than K,HARD,"Array, Binary Search, Matrix, Prefix Sum, Ordered Set",https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k,39.6,0.4467756978215975
Make Costs of Paths Equal in a Binary Tree,MEDIUM,"Array, Dynamic Programming, Greedy, Tree, Binary Tree",https://leetcode.com/problems/make-costs-of-paths-equal-in-a-binary-tree,39.6,0.5674790143514757
Peak Index in a Mountain Array,MEDIUM,"Array, Binary Search",https://leetcode.com/problems/peak-index-in-a-mountain-array,39.6,0.6756950201420634
All Nodes Distance K in Binary Tree,MEDIUM,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,39.6,0.66442091646058
Open the Lock,MEDIUM,"Array, Hash Table, String, Breadth-First Search",https://leetcode.com/problems/open-the-lock,39.6,0.6074106348295799
Linked List Cycle,EASY,"Hash Table, Linked List, Two Pointers",https://leetcode.com/problems/linked-list-cycle,39.6,0.525706594743537
